source,img,eps_chk,lgc_emp,dot12,sq_a,sq_b,mu_sq,sig2
ConvNeXt_B_ImageNet,312,0.0039215686274509,0.8928903937339783,305.01739501953125,374.5101623535156,377.10546875,296.9317932128906,0.0004613123310264
ConvNeXt_B_ImageNet,312,0.0078431372549019,0.7310709357261658,255.80398559570312,390.1944274902344,436.1592712402344,296.9317932128906,0.0004613123310264
ConvNeXt_B_ImageNet,312,0.0156862745098039,0.594675600528717,126.57238006591795,246.6526641845703,263.7580261230469,296.9317932128906,0.0004613123310264
ConvNeXt_B_ImageNet,312,0.0313725490196078,0.4080920219421386,94.1791763305664,269.22540283203125,226.6630859375,296.9317932128906,0.0004613123310264
ConvNeXt_B_ImageNet,315,0.0019607843137254,0.9822906851768494,1.9481737613677976,2.0077965259552,2.026773691177368,1.7897615432739258,1.4913503036950717e-06
ConvNeXt_B_ImageNet,315,0.0039215686274509,0.9352044463157654,1.7533782720565796,1.983203172683716,1.972324252128601,1.7897615432739258,1.4913503036950717e-06
ConvNeXt_B_ImageNet,315,0.0078431372549019,0.7193025946617126,1.447998285293579,2.658876895904541,3.36252760887146,1.7897615432739258,1.4913503036950717e-06
ConvNeXt_B_ImageNet,315,0.0156862745098039,0.6108962297439575,0.7662509679794312,1.3978475332260132,1.6776350736618042,1.7897615432739258,1.4913503036950717e-06
ConvNeXt_B_ImageNet,315,0.0313725490196078,0.3884285986423492,0.6483808755874634,2.321824550628662,1.6144564151763916,1.7897615432739258,1.4913503036950717e-06
ConvNeXt_B_ImageNet,316,0.0019607843137254,0.9311800003051758,2.07094407081604,2.351438522338867,2.36633038520813,1.5658639669418335,4.415588591655251e-06
ConvNeXt_B_ImageNet,316,0.0039215686274509,0.8003078699111938,1.5567234754562378,2.2019941806793213,2.2302794456481934,1.5658639669418335,4.415588591655251e-06
ConvNeXt_B_ImageNet,316,0.0078431372549019,0.5888985991477966,0.9367935061454772,1.797684907913208,1.964516043663025,1.5658639669418335,4.415588591655251e-06
ConvNeXt_B_ImageNet,316,0.0156862745098039,0.3901037871837616,0.4998121261596679,1.3075075149536133,1.245783805847168,1.5658639669418335,4.415588591655251e-06
ConvNeXt_B_ImageNet,316,0.0313725490196078,0.2313524037599563,0.1664853394031524,0.5136932134628296,0.5597748160362244,1.5658639669418335,4.415588591655251e-06
ConvNeXt_B_ImageNet,317,0.0019607843137254,0.9691175818443298,0.3872016370296478,0.4070676863193512,0.4147573113441467,0.3020518720149994,4.144251875004557e-07
ConvNeXt_B_ImageNet,317,0.0039215686274509,0.893663227558136,0.321941465139389,0.3981389105319977,0.3837723433971405,0.3020518720149994,4.144251875004557e-07
ConvNeXt_B_ImageNet,317,0.0078431372549019,0.7197492718696594,0.1967392712831497,0.3180530965328216,0.3107478022575378,0.3020518720149994,4.144251875004557e-07
ConvNeXt_B_ImageNet,317,0.0156862745098039,0.4530600011348724,0.0814311727881431,0.1908604204654693,0.1961330026388168,0.3020518720149994,4.144251875004557e-07
ConvNeXt_B_ImageNet,317,0.0313725490196078,0.2257539331912994,0.0322823897004127,0.116854228079319,0.1205931827425956,0.3020518720149994,4.144251875004557e-07
ConvNeXt_B_ImageNet,318,0.0019607843137254,0.9929758310317992,0.7591941356658936,0.7708849310874939,0.7691724300384521,0.7237265110015869,2.621182488837803e-07
ConvNeXt_B_ImageNet,318,0.0039215686274509,0.9733014106750488,0.7341846823692322,0.772555410861969,0.7717490196228027,0.7237265110015869,2.621182488837803e-07
ConvNeXt_B_ImageNet,318,0.0078431372549019,0.9099891781806946,0.5633063316345215,0.6579524278640747,0.6695194244384766,0.7237265110015869,2.621182488837803e-07
ConvNeXt_B_ImageNet,318,0.0156862745098039,0.7537208795547485,0.368663340806961,0.549976646900177,0.560719907283783,0.7237265110015869,2.621182488837803e-07
ConvNeXt_B_ImageNet,318,0.0313725490196078,0.5077542662620544,0.1924649327993393,0.3820755183696747,0.4573197960853576,0.7237265110015869,2.621182488837803e-07
ConvNeXt_B_ImageNet,319,0.0019607843137254,0.823533833026886,0.3553092777729034,0.5837242603302002,0.4394325315952301,0.292161226272583,4.251783593645087e-06
ConvNeXt_B_ImageNet,319,0.0039215686274509,0.5248767137527466,0.3127208054065704,0.6239237785339355,1.0379738807678225,0.292161226272583,4.251783593645087e-06
ConvNeXt_B_ImageNet,319,0.0078431372549019,0.3854162395000458,0.1244018077850341,0.3911073803901672,0.3571490943431854,0.292161226272583,4.251783593645087e-06
ConvNeXt_B_ImageNet,319,0.0156862745098039,0.2832570672035217,0.0551286712288856,0.1614363044500351,0.1856526434421539,0.292161226272583,4.251783593645087e-06
ConvNeXt_B_ImageNet,319,0.0313725490196078,0.1664232462644577,0.0271400194615125,0.0953044518828392,0.0947544127702713,0.292161226272583,4.251783593645087e-06
ConvNeXt_B_ImageNet,320,0.0019607843137254,0.8800210356712341,2.4778878688812256,3.067708730697632,3.1101882457733154,2.0474274158477783,1.1206793715246022e-05
ConvNeXt_B_ImageNet,320,0.0039215686274509,0.6492350101470947,2.0976388454437256,3.767662525177002,3.9802205562591553,2.0474274158477783,1.1206793715246022e-05
ConvNeXt_B_ImageNet,320,0.0078431372549019,0.5061702728271484,1.3250401020050049,3.052281856536865,2.976660251617432,2.0474274158477783,1.1206793715246022e-05
ConvNeXt_B_ImageNet,320,0.0156862745098039,0.3744201362133026,0.6901891231536865,1.9660764932632449,1.855822205543518,2.0474274158477783,1.1206793715246022e-05
ConvNeXt_B_ImageNet,320,0.0313725490196078,0.2319797277450561,0.5793394446372986,2.1800363063812256,2.1264443397521973,2.0474274158477783,1.1206793715246022e-05
ConvNeXt_B_ImageNet,321,0.0019607843137254,0.9720472693443298,0.269560307264328,0.28177011013031,0.2866385281085968,0.2265313118696212,2.978247266582912e-07
ConvNeXt_B_ImageNet,321,0.0039215686274509,0.8948082327842712,0.2607389092445373,0.3537003099918365,0.2901588082313537,0.2265313118696212,2.978247266582912e-07
ConvNeXt_B_ImageNet,321,0.0078431372549019,0.7287076711654663,0.163649708032608,0.2967407703399658,0.2525889575481415,0.2265313118696212,2.978247266582912e-07
ConvNeXt_B_ImageNet,321,0.0156862745098039,0.490864485502243,0.0849767103791236,0.2057805061340332,0.2449706047773361,0.2265313118696212,2.978247266582912e-07
ConvNeXt_B_ImageNet,321,0.0313725490196078,0.2765633165836334,0.0282792337238788,0.0896579921245575,0.1077214628458023,0.2265313118696212,2.978247266582912e-07
ConvNeXt_B_ImageNet,322,0.0019607843137254,0.9944696426391602,0.4923319816589355,0.5002561211585999,0.4953889846801758,0.4803204834461212,1.2991549169782957e-07
ConvNeXt_B_ImageNet,322,0.0039215686274509,0.9786130785942078,0.4770204126834869,0.5003543496131897,0.4944022595882416,0.4803204834461212,1.2991549169782957e-07
ConvNeXt_B_ImageNet,322,0.0078431372549019,0.9248008728027344,0.4339958131313324,0.4897787272930145,0.50201016664505,0.4803204834461212,1.2991549169782957e-07
ConvNeXt_B_ImageNet,322,0.0156862745098039,0.7897668480873108,0.3729391694068908,0.5285665988922119,0.5235388875007629,0.4803204834461212,1.2991549169782957e-07
ConvNeXt_B_ImageNet,322,0.0313725490196078,0.5580386519432068,0.2844758927822113,0.5871461033821106,0.5379340052604675,0.4803204834461212,1.2991549169782957e-07
ConvNeXt_B_ImageNet,323,0.0019607843137254,0.9900049567222596,2.1308586597442627,2.157901763916016,2.19753098487854,2.035892963409424,9.837643801802187e-07
ConvNeXt_B_ImageNet,323,0.0039215686274509,0.958665668964386,1.984499216079712,2.1993093490600586,2.131143808364868,2.035892963409424,9.837643801802187e-07
ConvNeXt_B_ImageNet,323,0.0078431372549019,0.8481626510620117,1.485323190689087,2.0855557918548584,1.960705041885376,2.035892963409424,9.837643801802187e-07
ConvNeXt_B_ImageNet,323,0.0156862745098039,0.5038273334503174,0.6926673054695129,1.3825536966323853,1.5668153762817385,2.035892963409424,9.837643801802187e-07
ConvNeXt_B_ImageNet,323,0.0313725490196078,0.2420992851257324,0.5655786991119385,1.5156891345977783,2.2024428844451904,2.035892963409424,9.837643801802187e-07
ConvNeXt_B_ImageNet,325,0.0019607843137254,0.971604347229004,88.547119140625,95.0146026611328,91.99431610107422,76.46520233154297,9.418004628969356e-05
ConvNeXt_B_ImageNet,325,0.0039215686274509,0.9002382159233093,78.70244598388672,89.32501220703125,96.40328216552734,76.46520233154297,9.418004628969356e-05
ConvNeXt_B_ImageNet,325,0.0078431372549019,0.7258421778678894,69.0192642211914,107.7278060913086,102.5525894165039,76.46520233154297,9.418004628969356e-05
ConvNeXt_B_ImageNet,325,0.0156862745098039,0.5064193606376648,31.276987075805664,79.23516082763672,74.25252532958984,76.46520233154297,9.418004628969356e-05
ConvNeXt_B_ImageNet,325,0.0313725490196078,0.3579691350460052,14.819839477539062,38.63093948364258,40.900909423828125,76.46520233154297,9.418004628969356e-05
ConvNeXt_B_ImageNet,326,0.0019607843137254,0.97901850938797,1.8341907262802124,1.9465649127960205,1.8766975402832031,1.5878126621246338,1.5580368426526547e-06
ConvNeXt_B_ImageNet,326,0.0039215686274509,0.924925982952118,1.6334295272827148,1.97573721408844,1.7937393188476562,1.5878126621246338,1.5580368426526547e-06
ConvNeXt_B_ImageNet,326,0.0078431372549019,0.7716672420501709,1.0853699445724487,1.5864336490631104,1.6179224252700806,1.5878126621246338,1.5580368426526547e-06
ConvNeXt_B_ImageNet,326,0.0156862745098039,0.4439945816993713,0.4001426696777344,0.9852167963981628,1.035805106163025,1.5878126621246338,1.5580368426526547e-06
ConvNeXt_B_ImageNet,326,0.0313725490196078,0.0793226361274719,0.5016752481460571,3.170895338058472,1.7784286737442017,1.5878126621246338,1.5580368426526547e-06
ConvNeXt_B_ImageNet,327,0.0019607843137254,0.952992618083954,1.5568817853927612,1.7010945081710815,1.7096103429794312,1.2477375268936155,2.7017151751351776e-06
ConvNeXt_B_ImageNet,327,0.0039215686274509,0.8445464372634888,1.1883139610290527,1.5785326957702637,1.5777355432510376,1.2477375268936155,2.7017151751351776e-06
ConvNeXt_B_ImageNet,327,0.0078431372549019,0.624180018901825,0.7222179174423218,1.3153753280639648,1.4455353021621704,1.2477375268936155,2.7017151751351776e-06
ConvNeXt_B_ImageNet,327,0.0156862745098039,0.3750120103359222,0.3812303841114044,1.1554841995239258,1.164440035820007,1.2477375268936155,2.7017151751351776e-06
ConvNeXt_B_ImageNet,327,0.0313725490196078,0.1964744180440902,0.2433439791202545,1.2325080633163452,1.0152050256729126,1.2477375268936155,2.7017151751351776e-06
ConvNeXt_B_ImageNet,328,0.0019607843137254,0.986921489238739,0.3128502368927002,0.3189382255077362,0.3234413564205169,0.2907719314098358,1.8385526345809922e-07
ConvNeXt_B_ImageNet,328,0.0039215686274509,0.9531553387641908,0.290777176618576,0.3186539113521576,0.3188112676143646,0.2907719314098358,1.8385526345809922e-07
ConvNeXt_B_ImageNet,328,0.0078431372549019,0.8524365425109863,0.2340052425861358,0.3043778538703918,0.3018563687801361,0.2907719314098358,1.8385526345809922e-07
ConvNeXt_B_ImageNet,328,0.0156862745098039,0.6451374292373657,0.1540166139602661,0.2789780795574188,0.282598614692688,0.2907719314098358,1.8385526345809922e-07
ConvNeXt_B_ImageNet,328,0.0313725490196078,0.3606491088867187,0.0739646479487419,0.2164652794599533,0.1786227226257324,0.2907719314098358,1.8385526345809922e-07
ConvNeXt_B_ImageNet,329,0.0019607843137254,0.9026473164558412,24.46518325805664,29.36701393127441,28.342193603515625,11.438676834106444,4.021234417450614e-05
ConvNeXt_B_ImageNet,329,0.0039215686274509,0.6927551627159119,10.700246810913086,16.411571502685547,16.70615577697754,11.438676834106444,4.021234417450614e-05
ConvNeXt_B_ImageNet,329,0.0078431372549019,0.3758293390274048,3.287516832351685,7.314282417297363,8.25251579284668,11.438676834106444,4.021234417450614e-05
ConvNeXt_B_ImageNet,329,0.0156862745098039,0.1533854305744171,0.5122460722923279,1.8130422830581665,1.8073667287826536,11.438676834106444,4.021234417450614e-05
ConvNeXt_B_ImageNet,329,0.0313725490196078,0.053188532590866,0.0815590173006057,0.4803676307201385,0.4749348759651184,11.438676834106444,4.021234417450614e-05
ConvNeXt_B_ImageNet,330,0.0019607843137254,0.9507625699043274,0.2339922487735748,0.2580707371234894,0.2561856210231781,0.1823399066925048,3.725668307197338e-07
ConvNeXt_B_ImageNet,330,0.0039215686274509,0.8451302647590637,0.182697519659996,0.2395455688238144,0.2390111982822418,0.1823399066925048,3.725668307197338e-07
ConvNeXt_B_ImageNet,330,0.0078431372549019,0.6478480696678162,0.1180369183421135,0.2073284238576889,0.2089924812316894,0.1823399066925048,3.725668307197338e-07
ConvNeXt_B_ImageNet,330,0.0156862745098039,0.4378384053707123,0.0651236027479171,0.1620876789093017,0.1544244587421417,0.1823399066925048,3.725668307197338e-07
ConvNeXt_B_ImageNet,330,0.0313725490196078,0.2651992738246918,0.0326981656253337,0.1043115258216857,0.1123138591647148,0.1823399066925048,3.725668307197338e-07
ConvNeXt_B_ImageNet,331,0.0019607843137254,0.9950309991836548,0.0844943299889564,0.08525862544775,0.0854018554091453,0.0822329446673393,2.0592446858813677e-08
ConvNeXt_B_ImageNet,331,0.0039215686274509,0.9811388254165648,0.082004465162754,0.0850047692656517,0.0851384624838829,0.0822329446673393,2.0592446858813677e-08
ConvNeXt_B_ImageNet,331,0.0078431372549019,0.935588538646698,0.0731609985232353,0.0824157521128654,0.0823284611105918,0.0822329446673393,2.0592446858813677e-08
ConvNeXt_B_ImageNet,331,0.0156862745098039,0.8227378129959106,0.0531845949590206,0.072292648255825,0.0713021382689476,0.0822329446673393,2.0592446858813677e-08
ConvNeXt_B_ImageNet,331,0.0313725490196078,0.6099491119384766,0.0313316546380519,0.057099413126707,0.0548873841762542,0.0822329446673393,2.0592446858813677e-08
ConvNeXt_B_ImageNet,332,0.0019607843137254,0.9627186059951782,36.81208801269531,39.31757736206055,39.76645660400391,31.446929931640625,5.427469659480266e-05
ConvNeXt_B_ImageNet,332,0.0039215686274509,0.8719468116760254,32.63231658935547,40.64545822143555,41.8276596069336,31.446929931640625,5.427469659480266e-05
ConvNeXt_B_ImageNet,332,0.0078431372549019,0.6621928215026855,27.63997840881348,45.22527694702149,49.4486198425293,31.446929931640625,5.427469659480266e-05
ConvNeXt_B_ImageNet,332,0.0156862745098039,0.4088747203350067,21.25476455688477,54.59247970581055,56.01388168334961,31.446929931640625,5.427469659480266e-05
ConvNeXt_B_ImageNet,332,0.0313725490196078,0.1972684115171432,12.115408897399902,67.31471252441406,46.89468765258789,31.446929931640625,5.427469659480266e-05
ConvNeXt_B_ImageNet,333,0.0019607843137254,0.9160874485969543,0.612703263759613,0.7032921314239502,0.7244774103164673,0.4320983290672302,1.5791450778124272e-06
ConvNeXt_B_ImageNet,333,0.0039215686274509,0.7338480949401855,0.4378038942813873,0.6955360174179077,0.670399010181427,0.4320983290672302,1.5791450778124272e-06
ConvNeXt_B_ImageNet,333,0.0078431372549019,0.4841379225254059,0.2076525241136551,0.5005114674568176,0.5098044872283936,0.4320983290672302,1.5791450778124272e-06
ConvNeXt_B_ImageNet,333,0.0156862745098039,0.2786052823066711,0.0797014981508255,0.2997543811798095,0.2977726459503174,0.4320983290672302,1.5791450778124272e-06
ConvNeXt_B_ImageNet,333,0.0313725490196078,0.1340045183897018,0.0390682779252529,0.1704987734556198,0.1649404913187027,0.4320983290672302,1.5791450778124272e-06
ConvNeXt_B_ImageNet,334,0.0019607843137254,0.9837450981140136,0.3102177679538727,0.3203761279582977,0.3199399411678314,0.2774327993392944,2.260045164348412e-07
ConvNeXt_B_ImageNet,334,0.0039215686274509,0.9403432011604308,0.2804838120937347,0.3127716183662414,0.3152000308036804,0.2774327993392944,2.260045164348412e-07
ConvNeXt_B_ImageNet,334,0.0078431372549019,0.8030086755752563,0.1950304061174392,0.2745078504085541,0.2751578390598297,0.2774327993392944,2.260045164348412e-07
ConvNeXt_B_ImageNet,334,0.0156862745098039,0.6141361594200134,0.09115781635046,0.165412500500679,0.165731281042099,0.2774327993392944,2.260045164348412e-07
ConvNeXt_B_ImageNet,334,0.0313725490196078,0.3993799984455108,0.0347615852952003,0.087300531566143,0.081295408308506,0.2774327993392944,2.260045164348412e-07
ConvNeXt_B_ImageNet,335,0.0019607843137254,0.9913784265518188,6.5310587882995605,6.568936347961426,6.723458766937256,6.23167896270752,2.584328285593074e-06
ConvNeXt_B_ImageNet,335,0.0039215686274509,0.9676570892333984,6.406652927398682,6.772013187408447,6.838514804840088,6.23167896270752,2.584328285593074e-06
ConvNeXt_B_ImageNet,335,0.0078431372549019,0.9004626274108887,5.772466659545898,6.313521862030029,7.635403633117676,6.23167896270752,2.584328285593074e-06
ConvNeXt_B_ImageNet,335,0.0156862745098039,0.7585272789001465,5.415986061096191,8.095067977905273,8.018866539001465,6.23167896270752,2.584328285593074e-06
ConvNeXt_B_ImageNet,335,0.0313725490196078,0.5533456206321716,5.749518871307373,11.838249206542969,11.909695625305176,6.23167896270752,2.584328285593074e-06
ConvNeXt_B_ImageNet,336,0.0019607843137254,0.9704803824424744,0.2113135308027267,0.2223296016454696,0.2257053405046463,0.1710122227668762,2.485148229425249e-07
ConvNeXt_B_ImageNet,336,0.0039215686274509,0.8990511894226074,0.1756613701581955,0.2126605808734893,0.2126250714063644,0.1710122227668762,2.485148229425249e-07
ConvNeXt_B_ImageNet,336,0.0078431372549019,0.7053502202033997,0.108139768242836,0.1764607727527618,0.1846566051244735,0.1710122227668762,2.485148229425249e-07
ConvNeXt_B_ImageNet,336,0.0156862745098039,0.4383358061313629,0.0452068410813808,0.1187511309981346,0.1223868951201438,0.1710122227668762,2.485148229425249e-07
ConvNeXt_B_ImageNet,336,0.0313725490196078,0.1964719295501709,0.0169812832027673,0.0622124075889587,0.0665009245276451,0.1710122227668762,2.485148229425249e-07
ConvNeXt_B_ImageNet,337,0.0019607843137254,0.9429815411567688,0.3644739091396332,0.4068492352962494,0.4045577645301819,0.3707851469516754,1.4136762729322072e-06
ConvNeXt_B_ImageNet,337,0.0039215686274509,0.7532530426979065,0.3720494210720062,0.5459235310554504,0.6415380835533142,0.3707851469516754,1.4136762729322072e-06
ConvNeXt_B_ImageNet,337,0.0078431372549019,0.272196352481842,0.8939626812934875,7.164063930511475,4.306931972503662,0.3707851469516754,1.4136762729322072e-06
ConvNeXt_B_ImageNet,337,0.0156862745098039,0.377806156873703,0.3394502699375152,2.0618722438812256,1.1554086208343506,0.3707851469516754,1.4136762729322072e-06
ConvNeXt_B_ImageNet,337,0.0313725490196078,0.3329918086528778,0.2121112793684005,0.664342999458313,0.6542084813117981,0.3707851469516754,1.4136762729322072e-06
ConvNeXt_B_ImageNet,338,0.0019607843137254,0.9851150512695312,17.25752830505371,17.57320213317871,18.01066017150879,16.638174057006836,1.2431696632120293e-05
ConvNeXt_B_ImageNet,338,0.0039215686274509,0.9435688853263856,15.376960754394531,16.710981369018555,17.92059898376465,16.638174057006836,1.2431696632120293e-05
ConvNeXt_B_ImageNet,338,0.0078431372549019,0.8225831389427185,14.749484062194824,17.1451416015625,24.176166534423828,16.638174057006836,1.2431696632120293e-05
ConvNeXt_B_ImageNet,338,0.0156862745098039,0.5774396061897278,16.422954559326172,31.860767364501957,36.8668212890625,16.638174057006836,1.2431696632120293e-05
ConvNeXt_B_ImageNet,338,0.0313725490196078,0.29562708735466,4.893215656280518,23.826736450195312,13.841575622558594,16.638174057006836,1.2431696632120293e-05
ConvNeXt_B_ImageNet,339,0.0019607843137254,0.9777089953422546,5.924896240234375,6.139899730682373,6.2400665283203125,5.573415279388428,5.814595624542562e-06
ConvNeXt_B_ImageNet,339,0.0039215686274509,0.922425091266632,5.712991237640381,6.575602054595947,6.647327423095703,5.573415279388428,5.814595624542562e-06
ConvNeXt_B_ImageNet,339,0.0078431372549019,0.7929436564445496,5.224126815795898,7.662332057952881,7.259758949279785,5.573415279388428,5.814595624542562e-06
ConvNeXt_B_ImageNet,339,0.0156862745098039,0.6452992558479309,3.244626760482788,6.481197357177734,5.792640209197998,5.573415279388428,5.814595624542562e-06
ConvNeXt_B_ImageNet,339,0.0313725490196078,0.4687835872173309,1.3062806129455566,3.649174451828003,3.211023330688477,5.573415279388428,5.814595624542562e-06
ConvNeXt_B_ImageNet,340,0.0019607843137254,0.9940151572227478,3.582106113433838,3.617591142654419,3.634129047393799,3.437880277633667,1.0164133072976256e-06
ConvNeXt_B_ImageNet,340,0.0039215686274509,0.9767637252807616,3.482451677322388,3.6490345001220703,3.6286637783050537,3.437880277633667,1.0164133072976256e-06
ConvNeXt_B_ImageNet,340,0.0078431372549019,0.9202910661697388,3.346545934677124,3.571440458297729,4.127460479736328,3.437880277633667,1.0164133072976256e-06
ConvNeXt_B_ImageNet,340,0.0156862745098039,0.7839536666870117,2.729743003845215,3.7650139331817623,3.905778646469116,3.437880277633667,1.0164133072976256e-06
ConvNeXt_B_ImageNet,340,0.0313725490196078,0.559032678604126,1.851946830749512,4.282352447509766,3.188889741897583,3.437880277633667,1.0164133072976256e-06
ConvNeXt_B_ImageNet,341,0.0019607843137254,0.972878098487854,0.6815139055252075,0.7028079032897949,0.7316984534263611,0.6664910912513733,8.325673661602195e-07
ConvNeXt_B_ImageNet,341,0.0039215686274509,0.897641122341156,0.6677166819572449,0.7809922099113464,0.803888738155365,0.6664910912513733,8.325673661602195e-07
ConvNeXt_B_ImageNet,341,0.0078431372549019,0.7040534019470215,0.6734800934791565,1.050338625907898,1.025548219680786,0.6664910912513733,8.325673661602195e-07
ConvNeXt_B_ImageNet,341,0.0156862745098039,0.4266386032104492,0.7825226187705994,1.6385473012924194,1.7603225708007812,0.6664910912513733,8.325673661602195e-07
ConvNeXt_B_ImageNet,341,0.0313725490196078,0.2109511941671371,1.0656733512878418,3.344618320465088,2.6838557720184326,0.6664910912513733,8.325673661602195e-07
ConvNeXt_B_ImageNet,342,0.0019607843137254,0.9623510241508484,80.57039642333984,89.97661590576172,83.68844604492188,64.91472625732422,0.0001185453511425
ConvNeXt_B_ImageNet,342,0.0039215686274509,0.866548478603363,68.58781433105469,86.00557708740234,90.72502899169922,64.91472625732422,0.0001185453511425
ConvNeXt_B_ImageNet,342,0.0078431372549019,0.6523709297180176,44.0041389465332,80.12743377685547,81.18994903564453,64.91472625732422,0.0001185453511425
ConvNeXt_B_ImageNet,342,0.0156862745098039,0.3553043305873871,22.18057632446289,72.35448455810547,57.10691452026367,64.91472625732422,0.0001185453511425
ConvNeXt_B_ImageNet,342,0.0313725490196078,0.1610573381185531,10.768023490905762,46.44435501098633,47.999542236328125,64.91472625732422,0.0001185453511425
ConvNeXt_B_ImageNet,343,0.0019607843137254,0.978953182697296,0.2414352893829345,0.2461061775684356,0.2567775249481201,0.2021393924951553,2.1735037591952283e-07
ConvNeXt_B_ImageNet,343,0.0039215686274509,0.91989004611969,0.19196617603302,0.2184173166751861,0.2213615179061889,0.2021393924951553,2.1735037591952283e-07
ConvNeXt_B_ImageNet,343,0.0078431372549019,0.7838307619094849,0.1255961209535598,0.1773819178342819,0.1709943115711212,0.2021393924951553,2.1735037591952283e-07
ConvNeXt_B_ImageNet,343,0.0156862745098039,0.5758045315742493,0.0655674263834953,0.1247935518622398,0.1244282871484756,0.2021393924951553,2.1735037591952283e-07
ConvNeXt_B_ImageNet,343,0.0313725490196078,0.3524074554443359,0.0262004863470792,0.0671223476529121,0.0773594602942466,0.2021393924951553,2.1735037591952283e-07
ConvNeXt_B_ImageNet,344,0.0019607843137254,0.8896890878677368,1.879319190979004,2.350210905075073,2.32904314994812,1.1707054376602173,5.795232027594466e-06
ConvNeXt_B_ImageNet,344,0.0039215686274509,0.6927246451377869,1.2796610593795776,2.256856679916382,2.3397254943847656,1.1707054376602173,5.795232027594466e-06
ConvNeXt_B_ImageNet,344,0.0078431372549019,0.3643625378608703,0.2207619696855545,0.5369088053703308,0.6636708974838257,1.1707054376602173,5.795232027594466e-06
ConvNeXt_B_ImageNet,344,0.0156862745098039,0.0787063166499137,0.0236966162919998,0.0791747346520423,0.0751498788595199,1.1707054376602173,5.795232027594466e-06
ConvNeXt_B_ImageNet,344,0.0313725490196078,0.0546159520745277,0.0100944368168711,0.038211528211832,0.035966333001852,1.1707054376602173,5.795232027594466e-06
ConvNeXt_B_ImageNet,345,0.0019607843137254,0.9835945963859558,3.710283279418945,3.8465499877929688,3.818286657333374,3.485065221786499,2.5569704575900687e-06
ConvNeXt_B_ImageNet,345,0.0039215686274509,0.9407690167427064,3.434861421585083,3.882117509841919,3.7628772258758554,3.485065221786499,2.5569704575900687e-06
ConvNeXt_B_ImageNet,345,0.0078431372549019,0.8293439149856567,2.811076402664185,3.4876179695129395,3.853136539459229,3.485065221786499,2.5569704575900687e-06
ConvNeXt_B_ImageNet,345,0.0156862745098039,0.641513466835022,1.666784167289734,3.099529981613159,2.864573240280152,3.485065221786499,2.5569704575900687e-06
ConvNeXt_B_ImageNet,345,0.0313725490196078,0.4177800118923187,0.8347081542015076,2.126821279525757,2.177316427230835,3.485065221786499,2.5569704575900687e-06
ConvNeXt_B_ImageNet,346,0.0019607843137254,0.9977720379829408,0.0621188879013061,0.0625327751040458,0.0622448213398456,0.061318315565586,7.267983104242148e-09
ConvNeXt_B_ImageNet,346,0.0039215686274509,0.9913892149925232,0.061863400042057,0.0628038421273231,0.0630858764052391,0.061318315565586,7.267983104242148e-09
ConvNeXt_B_ImageNet,346,0.0078431372549019,0.966560959815979,0.0587594471871852,0.0630175098776817,0.0624187253415584,0.061318315565586,7.267983104242148e-09
ConvNeXt_B_ImageNet,346,0.0156862745098039,0.8882609605789185,0.0512582436203956,0.0617419369518756,0.0631008893251419,0.061318315565586,7.267983104242148e-09
ConvNeXt_B_ImageNet,346,0.0313725490196078,0.7029929161071777,0.042985338717699,0.0698424130678176,0.0722752436995506,0.061318315565586,7.267983104242148e-09
ConvNeXt_B_ImageNet,347,0.0019607843137254,0.96629536151886,0.531512975692749,0.5616196990013123,0.5688124895095825,0.4223548769950866,5.893655270483578e-07
ConvNeXt_B_ImageNet,347,0.0039215686274509,0.8828727006912231,0.421816736459732,0.5126973986625671,0.5104259252548218,0.4223548769950866,5.893655270483578e-07
ConvNeXt_B_ImageNet,347,0.0078431372549019,0.6947820782661438,0.275882363319397,0.4149517118930816,0.4384715557098388,0.4223548769950866,5.893655270483578e-07
ConvNeXt_B_ImageNet,347,0.0156862745098039,0.4425667822360992,0.1507220119237899,0.3282026350498199,0.3432354032993316,0.4223548769950866,5.893655270483578e-07
ConvNeXt_B_ImageNet,347,0.0313725490196078,0.2449153661727905,0.0642257258296012,0.1984272301197052,0.2120217084884643,0.4223548769950866,5.893655270483578e-07
ConvNeXt_B_ImageNet,349,0.0019607843137254,0.9893080592155457,0.2257394790649414,0.2310613840818405,0.2299968302249908,0.1963438838720321,1.0007271100676009e-07
ConvNeXt_B_ImageNet,349,0.0039215686274509,0.9607102274894714,0.2003545016050338,0.2189202308654785,0.2123719006776809,0.1963438838720321,1.0007271100676009e-07
ConvNeXt_B_ImageNet,349,0.0078431372549019,0.8681149482727051,0.1379138380289077,0.1679749339818954,0.1761088818311691,0.1963438838720321,1.0007271100676009e-07
ConvNeXt_B_ImageNet,349,0.0156862745098039,0.6591967940330505,0.072642795741558,0.1208230406045913,0.1212973743677139,0.1963438838720321,1.0007271100676009e-07
ConvNeXt_B_ImageNet,349,0.0313725490196078,0.3982036709785461,0.0365713648498058,0.0904015898704528,0.0881451889872551,0.1963438838720321,1.0007271100676009e-07
ConvNeXt_B_ImageNet,350,0.0019607843137254,0.9624151587486268,0.8604791760444641,0.939916729927063,0.9108021855354308,0.7088143229484558,1.2646097502511111e-06
ConvNeXt_B_ImageNet,350,0.0039215686274509,0.878165066242218,0.7145503163337708,0.8896316885948181,0.8999354243278503,0.7088143229484558,1.2646097502511111e-06
