source,mode,img,c_mu,c_raw,cos_lin,V,Vn,sig2,mu_sq,mu_sq_raw,sq_gbar,sq_gclean,sq_gbar_lin,msq_draw,msq_diff_lin,sq_diff_mean_lin,sq_diff_clean
Salman_eps0.5,full_di,403,0.4036514461040497,0.400063544511795,0.2600986361503601,0.0027397824451327,5.554719791689422e-06,2.356272815751126e-11,0.0002591630909591,0.0002595177793409,0.0022841859608888,0.0002699740580283,2.319605482625775e-05,0.0048869792371988,0.0049065337516367,0.0021876415703445,0.0019258330576121
Salman_eps0.5,full_di,404,0.678470253944397,0.6765795350074768,0.5734800696372986,0.0320075564086437,0.0003841245197691,5.969550631590437e-09,0.0617872700095176,0.0618771277368068,0.0525964424014091,0.0640031993389129,0.0101808458566665,0.0830036252737045,0.0931499898433685,0.0362362191081047,0.0380891263484954
Salman_eps0.5,full_di,405,0.7220226526260376,0.7223187685012817,0.4434285759925842,0.0241883154958486,0.0004005969967693,2.71463562739882e-09,0.0381569862365722,0.038197848945856,0.0442583821713924,0.038859948515892,0.0036108614876866,0.0672372803092002,0.0746790766716003,0.0366579256951808,0.0232071653008461
Salman_eps0.5,full_di,406,0.4118106365203857,0.4117510020732879,0.3049541413784027,1.6086422194305783e-09,1.1544479261438312e-10,5.351559123836345e-17,6.379645700604897e-10,6.387701478871577e-10,1.256935666660297e-09,6.370691196799783e-10,7.028777559980881e-11,2.785145891692764e-09,3.0032971665150403e-09,1.1459387883050454e-09,1.1570946423233863e-09
Salman_eps0.5,full_di,407,0.7073271870613098,0.7024194598197937,0.4857839345932007,0.0129274912178516,0.0001376663858536,1.471769373040388e-09,0.0182302985340356,0.0182524528354406,0.0143735501915216,0.0185816474258899,0.0019578749779611,0.0266546662896871,0.0320047140121459,0.011177385225892,0.0099963191896677
Salman_eps0.5,full_di,413,0.3581247925758362,0.3592680394649505,0.2507394552230835,0.9608846306800842,0.0229532308876514,4.2641831732304064e-10,0.0038594109937548,0.0038658296689391,1.5117058753967283,0.0039532193914055,0.0005527604953385,2.424546241760254,2.4108033180236816,1.4977624416351318,1.4601123332977295
Salman_eps0.5,full_di,414,0.5133542418479919,0.5131936073303223,0.3487296402454376,0.1378455609083175,0.0035305854398757,3.359874323205503e-10,0.0037980093620717,0.0038030669093132,0.1426818370819091,0.0038368017412722,0.0003079615707974,0.2736351191997528,0.2701164186000824,0.1383665055036544,0.1225037649273872
Salman_eps0.5,full_di,418,0.4053172469139099,0.4018470644950866,0.2561101913452148,3.560174809535965e-05,5.159399734111503e-07,2.371410359747195e-13,2.036566684182617e-06,2.0401362235134e-06,3.440657746978104e-05,2.062740122710238e-06,1.7887116143811e-07,6.822824070695788e-05,6.812545325374231e-05,3.331473271828145e-05,2.9698612706852145e-05
Salman_eps0.5,full_di,419,0.5839348435401917,0.5818038582801819,0.3567244112491607,1.3214515447616575,0.0122893545776605,1.9382613569707274e-10,0.0019077332690358,0.0019106508698314,1.374403476715088,0.0019275599624961,0.0002071760827675,2.6297824382781982,2.6191325187683105,1.3625717163085938,1.316439151763916
Salman_eps0.5,full_di,420,0.5725420713424683,0.5696993470191956,0.2865473330020904,0.00731808738783,0.0001575152273289,1.6049488404945576e-09,0.0171329602599143,0.0171571187674999,0.0127530638128519,0.0172944888472557,0.001135956030339,0.0197052471339702,0.0255981516093015,0.0117077250033617,0.0131261302158236
